path,folder,pass,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_211609_085.00#,9.0,0.187777777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_211651_334.00#,25.0,0.1952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_211851_307.00#,22.0,0.235454545455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_212153_507.00#,5.0,0.354,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_212235_534.00#,11.0,0.247272727273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_212410_042.00#,33.0,0.234848484848,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_212430_808.00#,15.0,0.236666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_212637_957.00#,9.0,0.215555555556,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_212926_234.00#,12.0,0.211666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_213014_987.00#,22.0,0.211818181818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_213134_848.00#,17.0,0.239411764706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_213359_576.00#,10.0,0.272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_213520_868.00#,10.0,0.229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_213906_543.00#,1.0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_214739_682.00#,10.0,0.229,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_214748_369.00#,10.0,0.232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_214757_417.00#,11.0,0.249090909091,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_215036_342.00#,9.0,0.321111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_215647_956.00#,3.0,0.37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_215821_257.00#,5.0,0.258,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_221944_651.00#,3.0,0.296666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_222112_806.00#,3.0,0.22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_222618_460.00#,6.0,0.253333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_222821_084.00#,5.0,0.298,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_225045_240.00#,3.0,0.286666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_230744_890.00#,15.0,0.243333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_232127_750.00#,16.0,0.1925,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_232227_227.00#,6.0,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_232743_664.00#,5.0,0.388,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_233122_222.00#,5.0,0.272,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_234915_816.00#,2.0,0.295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120619_235415_678.00#,7.0,0.214285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_000002_452.00#,2.0,0.33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_000840_443.00#,7.0,0.261428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_003133_030.00#,5.0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_003454_784.00#,7.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_010628_478.00#,5.0,0.288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_011639_880.00#,3.0,0.386666666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_012145_791.00#,4.0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_012818_794.00#,1.0,0.42,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_013200_488.00#,12.0,0.280833333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_020000_636.00#,6.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_021306_004.00#,9.0,0.315555555556,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_021653_511.00#,8.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_022916_734.00#,28.0,0.224285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_023953_236.00#,9.0,0.272222222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_025414_666.00#,3.0,0.336666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_025749_385.00#,5.0,0.334,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_031219_916.00#,4.0,0.325,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_031642_717.00#,1.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_031849_892.00#,13.0,0.251538461538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_032604_512.00#,1.0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_033354_953.00#,13.0,0.181538461539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_033525_714.00#,3.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_033552_052.00#,7.0,0.317142857143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_040400_320.00#,10.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_041210_230.00#,1.0,0.34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_041614_001.00#,12.0,0.264166666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_042911_535.00#,4.0,0.3875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_044106_331.00#,1.0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_044707_060.00#,11.0,0.251818181818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_045922_501.00#,18.0,0.237777777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_050306_096.00#,2.0,0.37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_050518_952.00#,8.0,0.24875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_050905_044.00#,7.0,0.301428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_051011_900.00#,4.0,0.485,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM3_0_20120620_054842_083.00#,1.0,0.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_211129_034.00#,2.0,0.435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_211429_700.00#,10.0,0.392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_211620_718.00#,11.0,0.265454545455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_211845_072.00#,1.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_211858_626.00#,2.0,0.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_212028_942.00#,4.0,0.4075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_212541_400.00#,1.0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_212555_874.00#,4.0,0.3375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_212712_362.00#,14.0,0.454285714286,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_212747_841.00#,41.0,0.421951219512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_213754_726.00#,1.0,0.47,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_214035_403.00#,2.0,0.255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_215017_504.00#,19.0,0.293684210526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_220837_218.00#,4.0,0.3925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_221133_051.00#,1.0,0.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_221335_773.00#,4.0,0.385,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_221347_716.00#,6.0,0.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_221637_205.00#,14.0,0.301428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_221705_223.00#,2.0,0.645,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_223203_446.00#,21.0,0.301428571429,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_223410_423.00#,7.0,0.342857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_224050_761.00#,5.0,0.344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_225556_664.00#,6.0,0.323333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_225647_065.00#,12.0,0.325833333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_230531_405.00#,19.0,0.223684210526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_231530_890.00#,1.0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_231914_844.00#,4.0,0.47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_232006_660.00#,7.0,0.324285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_232524_274.00#,2.0,0.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_233226_703.00#,1.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_233752_723.00#,13.0,0.335384615385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120616_235421_992.00#,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_001224_337.00#,5.0,0.386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_001643_261.00#,24.0,0.272916666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_002221_069.00#,1.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_002324_197.00#,32.0,0.2290625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_003212_474.00#,4.0,0.51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_003633_126.00#,2.0,0.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_003829_906.00#,2.0,0.32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_003841_360.00#,1.0,0.31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_004142_512.00#,3.0,0.346666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_010010_342.00#,24.0,0.289583333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_010440_504.00#,8.0,0.36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_010800_440.00#,1.0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_010904_068.00#,2.0,0.445,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_013107_536.00#,1.0,0.37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_013301_516.00#,28.0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_021950_039.00#,2.0,0.405,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_022634_972.00#,2.0,0.595,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_023824_345.00#,4.0,0.315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_024050_572.00#,23.0,0.370434782609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_024229_840.00#,9.0,0.315555555555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_024244_972.00#,3.0,0.543333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_024616_022.00#,2.0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_024801_725.00#,9.0,0.323333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_025357_510.00#,3.0,0.306666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_030726_170.00#,24.0,0.26875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_031809_140.00#,8.0,0.42625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_031953_956.00#,4.0,0.3075,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_034527_818.00#,1.0,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_034535_595.00#,3.0,0.483333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_034839_646.00#,2.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_035212_342.00#,20.0,0.287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_040515_009.00#,14.0,0.497142857143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_041025_948.00#,33.0,0.338181818182,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_041125_408.00#,9.0,0.462222222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_042036_139.00#,1.0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_042226_746.00#,1.0,0.65,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_042306_578.00#,20.0,0.4455,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2012_zx\M1-R3_ZX\,M1-R3_ZX,SM4_0_20120617_042328_270.00#,1.0,0.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
