path,folder,pass,ncalls,qual,ANPA,EPFU,MYEV,MYTH,LANO,LACI,MYCA,LABL,PAHE,MYLU,MYVO,TABR,MYYU,COTO,EUPE
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_212552_029.00#,26.0,0.411153846154,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_213105_876.00#,8.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_213920_504.00#,35.0,0.276857142857,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_214421_030.00#,12.0,0.3675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_215450_748.00#,32.0,0.3096875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_215637_304.00#,24.0,0.294583333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_220053_444.00#,24.0,0.29375,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_220944_798.00#,8.0,0.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_221256_666.00#,19.0,0.406315789474,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_221504_204.00#,14.0,0.423571428571,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_221559_634.00#,24.0,0.280416666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_221901_343.00#,22.0,0.332272727273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_222838_430.00#,11.0,0.371818181818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_223654_779.00#,17.0,0.517058823529,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_224031_045.00#,7.0,0.282857142857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_224930_968.00#,1.0,0.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_225738_300.00#,1.0,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_230410_164.00#,6.0,0.386666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_230650_656.00#,21.0,0.324761904762,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_230826_343.00#,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_231031_364.00#,10.0,0.289,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_231827_109.00#,12.0,0.3425,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110723_235217_352.00#,2.0,0.295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_000013_605.00#,19.0,0.311578947368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_003132_506.00#,7.0,0.271428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_004807_432.00#,2.0,0.72,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_010008_339.00#,24.0,0.297083333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_010311_891.00#,22.0,0.334090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_010325_008.00#,13.0,0.359230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_010631_640.00#,2.0,0.46,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_011635_232.00#,10.0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_012911_637.00#,2.0,0.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_012936_560.00#,14.0,0.304285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_020043_794.00#,22.0,0.284090909091,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_021406_013.00#,30.0,0.277666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_021454_400.00#,2.0,0.465,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_022344_712.00#,13.0,0.214615384615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_022358_954.00#,15.0,0.397333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_024358_258.00#,14.0,0.330714285714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_030206_650.00#,2.0,0.285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_030356_416.00#,13.0,0.390769230769,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_030459_724.00#,17.0,0.379411764706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_030659_504.00#,24.0,0.32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_031331_255.00#,19.0,0.301578947368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_033029_636.00#,18.0,0.424444444444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_033517_326.00#,72.0,0.270138888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_035141_834.00#,5.0,0.382,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_043151_142.00#,7.0,0.508571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_045833_426.00#,4.0,0.3775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_050015_019.00#,1.0,0.43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_050233_592.00#,18.0,0.236111111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_050354_482.00#,11.0,0.419090909091,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_050531_870.00#,1.0,0.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_050846_926.00#,8.0,0.33625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051030_972.00#,7.0,0.452857142857,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051045_688.00#,16.0,0.453125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051306_761.00#,1.0,0.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051342_062.00#,4.0,0.325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051414_715.00#,1.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051420_800.00#,2.0,0.255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051429_050.00#,1.0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051753_750.00#,25.0,0.4464,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_051846_629.00#,4.0,0.3225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052159_360.00#,15.0,0.287333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052229_547.00#,1.0,0.39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052319_054.00#,23.0,0.400434782609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052455_887.00#,24.0,0.330833333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052506_300.00#,20.0,0.291,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052515_200.00#,8.0,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052601_980.00#,23.0,0.319565217391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052620_349.00#,6.0,0.365,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052704_176.00#,4.0,0.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052822_027.00#,43.0,0.325348837209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_052958_064.00#,4.0,0.385,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053516_996.00#,4.0,0.3675,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053526_207.00#,1.0,0.42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053538_600.00#,3.0,0.283333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053546_933.00#,3.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053555_100.00#,2.0,0.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053613_867.00#,13.0,0.402307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053628_806.00#,3.0,0.286666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053635_100.00#,1.0,0.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053644_587.00#,15.0,0.345333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053653_600.00#,4.0,0.39,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053701_000.00#,8.0,0.355,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053709_900.00#,5.0,0.414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_053718_005.00#,4.0,0.295,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054129_949.00#,29.0,0.458965517241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054151_900.00#,2.0,0.34,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054200_776.00#,4.0,0.3225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054212_004.00#,20.0,0.3285,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054229_200.00#,13.0,0.344615384615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054244_500.00#,2.0,0.355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054411_230.00#,3.0,0.39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054417_500.00#,5.0,0.462,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM2_0_20110724_054836_258.00#,5.0,0.332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110721_212737_286.00#,1.0,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110721_215023_305.00#,19.0,0.353684210526,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110721_215138_769.00#,9.0,0.283333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110721_222314_282.00#,17.0,0.251176470588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110721_225835_054.00#,6.0,0.271666666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_001313_498.00#,27.0,0.262962962963,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_014843_256.00#,4.0,0.3275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_024346_576.00#,12.0,0.364166666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_025938_290.00#,7.0,0.401428571429,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_032713_021.00#,20.0,0.297,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_035648_973.00#,23.0,0.248260869565,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_044501_775.00#,22.0,0.291818181818,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_045404_790.00#,2.0,0.735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_051713_682.00#,3.0,0.256666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_054113_914.00#,1.0,0.39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_054520_172.00#,34.0,0.289117647059,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_055821_846.00#,7.0,0.492857142857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_204716_706.00#,14.0,0.284285714286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_204725_900.00#,1.0,0.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_210924_700.00#,1.0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_212914_200.00#,3.0,0.196666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_221233_804.00#,6.0,0.305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110722_233345_200.00#,3.0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110723_004224_420.00#,21.0,0.255238095238,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110723_011733_771.00#,16.0,0.253125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110723_012800_254.00#,2.0,0.375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110723_030430_962.00#,17.0,0.241764705882,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
n:\data_vineyards\data_vineyards_2011\data_vineyards_2011_zx\M1-R3_ZC\,M1-R3_ZC,SM3_0_20110723_045725_454.00#,20.0,0.241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
